Keuwl Accelerometer Data File
2022-08-21 14-29-35

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
4.7393966,-1.261230,0.816027,9.794553,9.909080,8.719541,147.096786
4.7593102,-1.371423,0.811236,9.794553,9.923315,9.240057,149.394470
4.7792397,-1.460057,0.732185,9.861627,9.995976,9.404395,153.367310
4.7991533,-1.294767,0.768117,9.844858,9.959300,8.694251,149.321594
4.8190951,-1.206134,0.820818,9.787366,9.895506,8.478295,145.763290
4.8390088,-1.359446,0.813631,9.746642,9.874569,9.232717,149.099380
4.8589163,-1.448079,0.799258,9.737061,9.876543,9.640676,151.103775
4.8788300,-1.277999,0.780095,9.761016,9.875184,8.720802,148.599976
4.8987417,-1.342677,0.739371,9.749038,9.868799,8.935206,151.159775
4.9186554,-1.402565,0.782490,9.753829,9.885174,9.350488,150.842880
4.9385653,-1.285185,0.792072,9.852044,9.967038,8.711856,148.354080
4.9584794,-1.268417,0.760930,9.811321,9.922194,8.573339,149.040222
4.9783974,-1.404961,0.744162,9.744247,9.873097,9.266731,152.091278
4.9983115,-1.285185,0.801654,9.820903,9.937026,8.767841,148.045517
5.0182118,-1.139060,0.859146,9.808926,9.912145,8.275832,142.974258
5.0381255,-1.275604,0.856750,9.701128,9.822070,9.000603,146.112976
5.0580320,-1.366632,0.849564,9.708315,9.840774,9.411352,148.132935
5.0779457,-1.313931,0.854355,9.818507,9.942807,9.069259,146.966949
5.0978632,-1.318722,0.847169,9.852044,9.975946,9.039638,147.282654
5.1177769,-1.445684,0.842377,9.823298,9.964778,9.666418,149.771317
5.1376901,-1.321118,0.854355,9.885582,10.009995,9.042854,147.109619
5.1576037,-1.242067,0.873519,9.887977,10.003891,8.730550,144.882095
5.1775179,-1.376215,0.890288,9.825694,9.961468,9.470626,147.100754
5.1974316,-1.381006,0.892683,9.816112,9.952894,9.509918,147.121338
5.2173400,-1.218112,0.866332,9.871208,9.983741,8.610713,144.579208
5.2372537,-1.294767,0.866332,9.825694,9.948428,9.009287,146.213409
5.2571669,-1.469639,0.871123,9.720292,9.869285,9.968393,149.342804
5.2770805,-1.464848,0.878310,9.780179,9.928198,9.906075,149.053467
5.2969995,-1.268417,0.887892,9.796948,9.918540,8.980695,145.007980
5.3169131,-1.203738,0.895078,9.741852,9.856665,8.753671,143.366165
5.3368263,-1.301954,0.892683,9.715501,9.842912,9.228884,145.563568
5.3567395,-1.340282,0.907056,9.741852,9.875362,9.432131,145.911240
5.3766427,-1.395378,0.895078,9.768202,9.907876,9.632006,147.321487
5.3965569,-1.464848,0.873519,9.761016,9.908897,9.911136,149.191513
5.4164581,-1.395378,0.892683,9.804134,9.943089,9.590032,147.391220
5.4363718,-1.249253,0.952570,9.875999,10.000170,9.038442,142.674042
5.4562578,-1.203738,1.012458,9.935887,10.059618,8.995625,139.932983
5.4761710,-1.340282,0.998085,9.902350,10.042364,9.578792,143.325577
5.4961157,-1.428916,0.966944,9.909536,10.058613,9.876672,145.913879
5.5160294,-1.249253,1.024436,9.959842,10.090022,9.213668,140.646927
5.5359302,-1.254044,1.077137,9.914328,10.051206,9.466496,139.339722
5.5558438,-1.546295,1.053182,9.861627,10.037524,10.742134,145.741226
5.5757680,-1.318722,1.055577,9.945469,10.087895,9.639289,141.324326
5.5956817,-0.995330,1.060368,9.998170,10.103389,8.276164,133.187881
5.6155758,-1.129478,1.043599,9.825694,9.945305,8.895078,137.263107
5.6354890,-1.249253,1.062763,9.737061,9.874231,9.561394,139.611557
5.6553998,-0.949816,1.101092,9.729874,9.837936,8.500064,130.781479
5.6753130,-0.918674,1.055577,9.531048,9.633228,8.352565,131.033218
5.6952238,-0.925861,0.873519,9.238796,9.326072,7.844652,136.666183
5.7151370,-0.075458,0.770513,8.194359,8.230850,5.397246,95.593269
5.7350340,1.433707,0.614805,5.516190,5.732525,15.790805,23.210714
5.7549472,1.867293,-0.834472,1.589965,2.590582,52.138977,335.920654
5.7748909,2.329624,-2.748477,-1.272658,3.821116,109.454552,310.284790
5.7948046,3.582470,-4.437304,-2.638093,6.283574,114.824455,308.915771
5.8146996,6.598405,-7.525104,-0.276130,10.012112,91.580391,311.245972
5.8346128,11.346286,-10.500315,-3.495682,15.849751,102.741409,317.217560
5.8545203,9.355625,-14.251668,-6.430169,18.220451,110.665375,303.283234
5.8744335,7.889579,-19.279823,-4.592821,21.331924,102.433289,292.255066
5.8943534,4.837712,-22.868282,-0.546821,23.380777,91.340134,281.944641
5.9142666,-0.173673,-26.447159,5.312572,26.976023,78.642113,269.623749
5.9341602,0.097018,-29.719412,10.304794,31.455391,70.876816,270.187042
5.9540734,1.852919,-34.809849,13.488414,37.377750,68.846519,273.046967
5.9739933,-2.454190,-40.609356,15.534170,43.548286,69.101631,266.541595
5.9939065,-10.026365,-43.364178,17.543995,47.841106,68.486908,256.981232
6.0138578,-14.170580,-40.228470,19.216055,46.780251,65.746613,250.595062
6.0337710,-12.745257,-34.275654,21.616344,42.479740,59.411915,249.602554
6.0536251,-12.759630,-34.004959,22.493097,42.721012,58.229961,249.432480
6.0735383,-19.761677,-36.762180,18.892662,45.813911,65.645676,241.739548
6.0934525,-29.564062,-37.308357,14.789170,49.846432,72.740814,231.605835
6.1133657,-33.710674,-35.609947,11.409120,50.345268,76.901985,226.569427
6.1332984,-28.141136,-34.761940,9.449600,45.712261,78.069847,231.008484
6.1532116,-23.033930,-33.322243,6.012058,40.952152,81.558075,235.345917
6.1731029,-22.765635,-29.700247,1.877425,37.468700,87.127907,232.529358
6.1930165,-21.991888,-27.690422,-1.708639,35.402287,92.766373,231.543198
6.2129369,-20.489908,-26.588493,-4.944959,33.929882,98.380165,232.381058
6.2328501,-19.136452,-26.013573,-6.811053,33.004551,101.909538,233.660553
6.2527666,-16.448700,-27.019684,-6.454124,32.284344,101.531990,238.668320
6.2726798,-13.178843,-28.028189,-5.603722,31.474798,100.255524,244.817108
6.2925906,-10.031156,-27.745520,-5.371358,29.988155,100.318275,250.122971
6.3125038,-6.737343,-25.258991,-4.362853,26.503639,99.474770,255.065170
6.3324151,-4.689191,-22.726948,-2.908784,23.387255,97.144653,258.341919
6.3523283,-3.436344,-22.621546,-2.175761,22.984272,95.431923,261.362457
6.3722401,-3.091393,-23.814505,-2.427289,24.136675,95.771667,262.603729
6.3921533,-1.100732,-23.768990,-4.190376,24.160624,99.987785,267.348541
6.4120407,4.001683,-19.325336,-6.502034,20.778801,108.235092,281.698853
6.4319539,7.108646,-13.109015,-4.384412,15.543558,106.383942,298.469727
6.4519043,3.215959,-11.048884,-1.749362,11.639609,98.643959,286.228516
6.4718175,-2.365556,-16.026733,-3.452563,16.564184,102.030678,261.603729
6.4917092,-5.014979,-21.126753,-3.385489,21.976151,98.861870,256.646515
6.5116224,-1.131873,-19.433134,1.683390,19.538721,85.057465,266.666595
6.5315371,3.671104,-18.295273,3.987860,19.081327,77.936661,281.346222
6.5514503,5.050912,-21.040516,7.073265,22.765018,71.898117,283.498779
6.5713587,5.556363,-23.196465,9.281916,25.594982,68.737221,283.470520
6.5912719,7.971026,-26.993332,4.605899,28.520020,80.706200,286.451660
6.6111755,1.685235,-32.102936,0.099964,32.147293,89.821838,273.004974
6.6310887,-9.484982,-36.431602,10.237720,39.013298,74.786522,255.406982
6.6510105,0.192838,-39.866749,21.992439,45.530895,61.117020,270.277130
6.6709237,13.720226,-43.479164,22.564962,50.871014,63.667980,287.513550
6.6908545,15.519247,-50.138653,19.148979,55.869625,69.955856,287.198700
6.7107677,5.479706,-61.217842,18.816006,64.278252,72.978683,275.114990
6.7306504,-9.238246,-63.711555,11.533686,65.402855,79.842865,261.749542
6.7505636,-18.154297,-58.467808,8.556079,61.816418,82.044083,252.750397
6.7704687,-18.247721,-52.256275,17.761986,58.130764,72.208611,250.750961
6.7903819,-8.342328,-50.236870,25.956991,57.158577,62.991516,260.571503
6.8102884,-4.677214,-49.599667,25.382071,55.912903,63.002136,264.612976
6.8302016,-16.954151,-47.462879,10.302399,51.442272,78.447189,250.342834
6.8500857,-45.736084,-40.180561,-0.151563,60.879307,90.142639,221.300308
6.8699989,-45.630680,-39.124146,7.056496,60.519848,83.304192,220.610077
6.8899355,-24.844929,-42.453888,7.753586,49.796799,81.042343,239.662918
6.9098487,-24.224493,-38.415077,0.193389,45.415653,89.756020,237.764526
6.9297581,-27.717133,-35.387165,-5.907950,45.336460,97.487709,231.930038
6.9496708,-21.761919,-33.295895,-7.342854,40.448921,100.459122,236.831711
6.9695868,-16.022301,-32.886261,-5.972629,37.066055,99.272766,244.024490
6.9895000,-11.535530,-34.522388,-4.070601,36.625587,96.381088,251.523132
7.0094085,-7.760222,-33.612099,-2.664443,34.599041,94.416672,256.999573
7.0293217,-6.835559,-29.326550,-1.725407,30.162037,93.279373,256.879517
7.0492206,-5.050911,-27.026869,-1.387642,27.529783,92.889221,259.414398
7.0691338,-2.353579,-26.013573,-1.174442,26.146217,92.574493,264.830231
7.0890579,-1.254044,-23.931883,-0.877400,23.980774,92.096786,267.000427
7.1089711,0.791713,-20.959068,-1.440343,21.023413,93.928490,272.163269
7.1289082,5.429401,-16.299820,-3.941245,17.626570,102.920380,288.422699
7.1488214,4.899995,-12.546072,-6.696070,15.041650,116.434120,291.333649
7.1686997,3.412390,-10.972228,-6.983530,13.446333,121.289543,287.275818
7.1886129,1.996650,-13.245558,-5.318657,14.412477,111.655891,278.572296
7.2085218,-1.045635,-15.492537,-3.011791,15.817172,100.976868,266.138794
7.2284350,0.001198,-16.266283,1.324064,16.320082,85.346420,270.004211
7.2483521,5.649787,-17.030449,1.153984,17.980211,86.320183,288.353058
